id,name,email,twitter,group,area,chamber,start_date,end_date
alberto-costa,Alberto Costa,gp_ps@ps.parlamento.pt,"",PS,Lisboa,Legislature,1995,1999
alberto-martins,Alberto Martins,"","",PS,Porto,Legislature,1995,1999
ana-catarina-mendonca-mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,"",PS,Setúbal,Legislature,1995,1999
antonio-braga,António Braga,"","",PS,Braga,Legislature,1995,1999
antonio-cardoso,António Cardoso,"","",PS,Aveiro,Legislature,1995,1999
antonio-filipe,António Filipe,af@pcp.parlamento.pt,http://twitter.com/AntonioFilipe,PCP,Lisboa,Legislature,1995,1999
antonio-rodrigues,António Rodrigues,"","",PSD,Lisboa,Legislature,1995,1999
armenio-santos,Arménio Santos,asantos@psd.parlamento.pt,"",PSD,Lisboa,Legislature,1995,1999
celeste-correia,Celeste Correia,ccorreia@ps.parlamento.pt,"",PS,Lisboa,Legislature,1995,1999
correia-de-jesus,Correia de Jesus,cjesus@psd.parlamento.pt,"",PSD,Madeira,Legislature,1995,1999
duarte-pacheco,Duarte Pacheco,dpacheco@psd.parlamento.pt,http://twitter.com/duartepacheco,PSD,Lisboa,Legislature,1995,1999
fernando-jesus,Fernando Jesus,fernandojesus@ps.parlamento,"",PS,Porto,Legislature,1995,1999
fernando-serrasqueiro,Fernando Serrasqueiro,"","",PS,Castelo Branco,Legislature,1995,1999
ferro-rodrigues,Ferro Rodrigues,"","",PS,Lisboa,Legislature,1995,1999
guilherme-silva,Guilherme Silva,gsilva@psd.parlamento.pt,"",PSD,Madeira,Legislature,1995,1999
heloisa-apolonia,Heloísa Apolónia,heloisa.apolonia@pev.parlamento.pt,http://twitter.com/HeloisaApolonia,PEV,Setúbal,Legislature,1995,1999
hugo-velosa,Hugo Velosa,"","",PSD,Madeira,Legislature,1995,1999
jorge-lacao,Jorge Lacão,"","",PS,Santarém,Legislature,1995,1999
jose-junqueiro,José Junqueiro,"","",PS,Viseu,Legislature,1995,1999
jose-lello,José Lello,joselello@ps.parlamento.pt,http://twitter.com/joselello,PS,Porto,Legislature,1995,1999
jose-magalhaes,José Magalhães,"","",PS,Lisboa,Legislature,1995,1999
laurentino-dias,Laurentino Dias,"","",PS,Braga,Legislature,1995,1999
mendes-bota,Mendes Bota,mendesbota@psd.parlamento.pt,"",PSD,Faro,Legislature,1995,1999
miguel-coelho,Miguel Coelho,mcoelho@ps.parlamento.pt,"",PS,Lisboa,Legislature,1995,1999
miguel-macedo,Miguel Macedo,miguelmacedo@psd.parlamento.pt,"",PSD,Braga,Legislature,1995,1999
miranda-calha,Miranda Calha,mcalha@ps.parlamento.pt,"",PS,Portalegre,Legislature,1995,1999
mota-amaral,Mota Amaral,mota.amaral@ar.parlamento.pt,"",PSD,Açores,Legislature,1995,1999
mota-andrade,Mota Andrade,motaandrade@ps.parlamento.pt,"",PS,Bragança,Legislature,1995,1999
pedro-pinto,Pedro Pinto,"","",PSD,Setúbal,Legislature,1995,1999
rosa-maria-bastos-albernaz,Rosa Maria Bastos Albernaz,albernaz@ps.parlamento.pt,"",PS,Aveiro,Legislature,1995,1999
sergio-sousa-pinto,Sérgio Sousa Pinto,"","",PS,Porto,Legislature,1995,1999
sonia-fertuzinhos,Sónia Fertuzinhos,sfertuzinhos@ps.parlamento.pt,"",PS,Braga,Legislature,1995,1999
vasco-cunha,Vasco Cunha,vasco.cunha@psd.parlamento.pt,"",PSD,Santarém,Legislature,1995,1999
