id,name,email,twitter,group,area,chamber,start_date,end_date
abel-baptista,Abel Baptista,abel.l.baptista@cds.parlamento.pt,"",CDS-PP,Viana do Castelo,Assembleia da República,2009,2011
acacio-pinto,Acácio Pinto,gp_ps@ps.parlamento.pt,"",PS,Viseu,Assembleia da República,2009,2011
adriano-rafael-moreira,Adriano Rafael Moreira,"","",PSD,Porto,Assembleia da República,2009,2011
adao-silva,Adão Silva,adaosilva@psd.parlamento.pt,"",PSD,Bragança,Assembleia da República,2009,2011
alberto-costa,Alberto Costa,gp_ps@ps.parlamento.pt,"",PS,Lisboa,Assembleia da República,2009,2011
alberto-martins,Alberto Martins,"","",PS,Porto,Assembleia da República,2009,2011
altino-bessa,Altino Bessa,abessa@cds.parlamento.pt,"",CDS-PP,Braga,Assembleia da República,2009,2011
amadeu-soares-albergaria,Amadeu Soares Albergaria,"",http://twitter.com/aalbergaria,PSD,Aveiro,Assembleia da República,2009,2011
ana-catarina-mendonca-mendes,Ana Catarina Mendonça Mendes,catarina@ps.parlamento.pt,"",PS,Setúbal,Assembleia da República,2009,2011
ana-paula-vitorino,Ana Paula Vitorino,gp_ps@ps.parlamento.pt,"",PS,Porto,Assembleia da República,2009,2011
antonio-braga,António Braga,"","",PS,Braga,Assembleia da República,2009,2011
antonio-filipe,António Filipe,af@pcp.parlamento.pt,http://twitter.com/AntonioFilipe,PCP,Santarém,Assembleia da República,2009,2011
antonio-gameiro,António Gameiro,agameiro@ps.parlamento.pt,"",PS,Santarém,Assembleia da República,2009,2011
armenio-santos,Arménio Santos,asantos@psd.parlamento.pt,"",PSD,Lisboa,Assembleia da República,2009,2011
artur-rego,Artur Rêgo,arturrego@cds.parlamento.pt,"",CDS-PP,Faro,Assembleia da República,2009,2011
bravo-nico,Bravo Nico,bravonico@ps.parlamento.pt,"",PS,Évora,Assembleia da República,2009,2011
bruno-dias,Bruno Dias,"","",PCP,Setúbal,Assembleia da República,2009,2011
carina-oliveira,Carina Oliveira,"","",PSD,Santarém,Assembleia da República,2009,2011
carla-rodrigues,Carla Rodrigues,"","",PSD,Aveiro,Assembleia da República,2009,2011
carlos-alberto-goncalves,Carlos Alberto Gonçalves,carlosgoncalves@psd.parlamento.pt,"",PSD,Europa,Assembleia da República,2009,2011
carlos-costa-neves,Carlos Costa Neves,"","",PSD,Castelo Branco,Assembleia da República,2009,2011
carlos-peixoto,Carlos Peixoto,"","",PSD,Guarda,Assembleia da República,2009,2011
carlos-pascoa-goncalves,Carlos Páscoa Gonçalves,"","",PSD,Fora da Europa,Assembleia da República,2009,2011
carlos-sao-martinho,Carlos São Martinho,"","",PSD,Castelo Branco,Assembleia da República,2009,2011
catarina-marcelino,Catarina Marcelino,"","",PS,Setúbal,Assembleia da República,2009,2011
catarina-martins,Catarina Martins,catarina.martins@be.parlamento.pt,http://twitter.com/catarina_mart,BE,Porto,Assembleia da República,2009,2011
cecilia-honorio,Cecília Honório,cecilia.honorio@be.parlamento.pt,"",BE,Faro,Assembleia da República,2009,2011
