id,name,email,twitter,group,area,chamber,start_date,end_date
13912,Adrian McQuillan,,,DUP,East Londonderry,Northern Ireland Assembly,2011-05-06,""
11402,Alasdair McDonnell,,,Social Democratic and Labour Party,Belfast South,Northern Ireland Assembly,2011-05-06,""
13927,Alastair Ross,,,DUP,East Antrim,Northern Ireland Assembly,2011-05-06,""
13815,Alban Maginness,,,Social Democratic and Labour Party,Belfast North,Northern Ireland Assembly,2011-05-06,""
13745,Alex Attwood,,,Social Democratic and Labour Party,Belfast West,Northern Ireland Assembly,2011-05-06,""
13780,Alex Easton,,,DUP,North Down,Northern Ireland Assembly,2011-05-06,""
13816,Alex Maskey,,,Sinn Féin,Belfast South,Northern Ireland Assembly,2011-05-06,2014-11-03
13816,Alex Maskey,,,Sinn Féin,Belfast West,Northern Ireland Assembly,2014-11-04,""
13902,Anna Lo,,,Alliance,Belfast South,Northern Ireland Assembly,2011-05-06,""
13790,Arlene Foster,,,DUP,Fermanagh and South Tyrone,Northern Ireland Assembly,2011-05-06,""
13825,Barry McElduff,,,Sinn Féin,West Tyrone,Northern Ireland Assembly,2011-05-06,""
13907,Basil McCrea,,,UUP,Lagan Valley,Northern Ireland Assembly,2011-05-06,""
25132,Brenda Hale,,,DUP,Lagan Valley,Northern Ireland Assembly,2011-05-06,""
25161,Bronwyn McGahan,,,Sinn Féin,Fermanagh and South Tyrone,Northern Ireland Assembly,2012-07-02,""
13862,Caitriona Ruane,,,Sinn Féin,South Down,Northern Ireland Assembly,2011-05-06,""
13913,Carál Ní Chuilín,,,Sinn Féin,Belfast North,Northern Ireland Assembly,2011-05-06,""
13892,Cathal Boylan,,,Sinn Féin,Newry and Armagh,Northern Ireland Assembly,2011-05-06,""
25142,Cathal Ó hOisín,,,Sinn Féin,East Londonderry,Northern Ireland Assembly,2011-05-06,""
24994,Chris Lyttle,,,Alliance,Belfast East,Northern Ireland Assembly,2011-05-06,""
25154,Christopher Hazzard,,,Sinn Féin,South Down,Northern Ireland Assembly,2012-04-13,""
25226,Claire Sugden,,,Independent,East Londonderry,Northern Ireland Assembly,2014-05-06,""
25130,Colum Eastwood,,,Social Democratic and Labour Party,Foyle,Northern Ireland Assembly,2011-05-06,""
24702,Conall McDevitt,,,Social Democratic and Labour Party,Belfast South,Northern Ireland Assembly,2011-05-06,2013-09-04
11734,Conor Murphy,,,Sinn Féin,Newry and Armagh,Northern Ireland Assembly,2011-05-06,2012-07-01
13911,Daithí McKay,,,Sinn Féin,North Antrim,Northern Ireland Assembly,2011-05-06,""
13811,Danny Kennedy,,,UUP,Newry and Armagh,Northern Ireland Assembly,2011-05-06,""
24684,Danny Kinahan,,,UUP,South Antrim,Northern Ireland Assembly,2011-05-06,""
13788,David Ford,,,Alliance,South Antrim,Northern Ireland Assembly,2011-05-06,""
13801,David Hilditch,,,DUP,East Antrim,Northern Ireland Assembly,2011-05-06,""
13823,David McClarty,,,Independent,East Londonderry,Northern Ireland Assembly,2011-05-06,2014-04-18
25136,David McIlveen,,,DUP,North Antrim,Northern Ireland Assembly,2011-05-06,""
