id,name,email,twitter,group,area,chamber,start_date,end_date
421,Aled Roberts,Aled.Roberts@assembly.wales,http://www.twitter.com/aledrobertsam,Welsh Liberal Democrats,North Wales,National Assembly for Wales,2011-09-15,""
225,Alun Davies,Alun.Davies@assembly.wales,http://twitter.com/AlunDaviesAM,Welsh Labour,Blaenau Gwent,National Assembly for Wales,2011-09-15,""
160,Alun Ffred Jones,AlunFfred.Jones@assembly.wales,http://twitter.com/AlunFfredPlaid,Plaid Cymru,Arfon,National Assembly for Wales,2011-09-15,""
143,Andrew RT Davies,AndrewRT.Davies@assembly.wales,http://twitter.com/AndrewRTDavies,Welsh Conservative Party,South Wales Central,National Assembly for Wales,2011-09-15,""
135,Angela Burns,Angela.Burns@assembly.wales,http://twitter.com/AngelaBurnsAM,Welsh Conservative Party,Carmarthen West and South Pembrokeshire,National Assembly for Wales,2011-09-15,""
161,Ann Jones,Ann.Jones@assembly.wales,http://twitter.com/ann_jonesam,Welsh Labour,Vale of Clwyd,National Assembly for Wales,2011-09-15,""
407,Antoinette Sandbach,Antoinette.Sandbach@assembly.wales,,Welsh Conservative Party,North Wales,National Assembly for Wales,2011-09-15,""
159,Bethan Jenkins,Bethan.Jenkins@assembly.wales,,Plaid Cymru,South Wales West,National Assembly for Wales,2011-09-15,""
542,Byron Davies,Byron.Davies@assembly.wales,https://twitter.com/Byron_Davies,Welsh Conservative Party,South Wales West,National Assembly for Wales,2011-09-15,""
178,Carl Sargeant,Carl.Sargeant@assembly.wales,,Welsh Labour,Alyn and Deeside,National Assembly for Wales,2011-09-15,""
102,Carwyn Jones,Carwyn.Jones@assembly.wales,,Welsh Labour,Bridgend,National Assembly for Wales,2011-09-15,""
138,Christine Chapman,Christine.Chapman@assembly.wales,http://twitter.com/ChrisChapmanAM,Welsh Labour,Cynon Valley,National Assembly for Wales,2011-09-15,""
146,Dafydd Elis,Dafydd.Elis-Thomas@assembly.wales,http://twitter.com/ElisThomasD,Plaid Cymru,Dwyfor Meirionnydd,National Assembly for Wales,2011-09-15,""
136,Dame Rosemary Butler,Rosemary.Butler@assembly.wales,http://twitter.com/RosemaryButler,Welsh Labour,Newport West,National Assembly for Wales,2011-09-15,""
171,Darren Millar,Darren.Millar@assembly.wales,http://twitter.com/DarrenMillarAM,Welsh Conservative Party,Clwyd West,National Assembly for Wales,2011-09-15,""
169,David Melding,David.Melding@assembly.wales,http://twitter.com/DavidMeldingAM,Welsh Conservative Party,South Wales Central,National Assembly for Wales,2011-09-15,""
205,David Rees,David.Rees@assembly.wales,http://twitter.com/DavidReesAM,Welsh Labour,Aberavon,National Assembly for Wales,2011-09-15,""
155,Edwina Hart,Edwina.Hart@assembly.wales,,Welsh Labour,Gower,National Assembly for Wales,2011-09-15,""
162,Elin Jones,Elin.Jones@assembly.wales,http://twitter.com/ElinCeredigion,Plaid Cymru,Ceredigion,National Assembly for Wales,2011-09-15,""
480,Eluned Parrott,Eluned.Parrott@assembly.wales,http://twitter.com/ElunedParrottAM,Welsh Liberal Democrats,South Wales Central,National Assembly for Wales,2011-09-15,""
180,Gwenda Thomas,Gwenda.Thomas@assembly.wales,http://twitter.com/Gwendathomas,Welsh Labour,Neath,National Assembly for Wales,2011-09-15,""
287,Gwyn R Price,Gwyn.Price@assembly.wales,,Welsh Labour,Islwyn,National Assembly for Wales,2011-09-15,""
166,Huw Lewis,Huw.Lewis@assembly.wales,http://twitter.com/huwlewis,Welsh Labour,Merthyr Tydfil and Rhymney,National Assembly for Wales,2011-09-15,""
156,Jane Hutt,Jane.Hutt@assembly.wales,http://twitter.com/JaneHutt,Welsh Labour,Vale of Glamorgan,National Assembly for Wales,2011-09-15,""
212,Janet Finch,Janet.Finch-Saunders@Assembly.Wales,http://twitter.com/JFinchSaunders,Welsh Conservative Party,Aberconwy,National Assembly for Wales,2011-09-15,""
152,Janice Gregory,Janice.Gregory@assembly.wales,,Welsh Labour,Ogmore,National Assembly for Wales,2011-09-15,""
139,Jeff Cuthbert,Jeff.Cuthbert@assembly.wales,http://twitter.com/JeffCuthbert,Welsh Labour,Caerphilly,National Assembly for Wales,2011-09-15,""
241,Jenny Rathbone,Jenny.Rathbone@assembly.wales,http://twitter.com/JennyRathbone,Welsh Labour,Cardiff Central,National Assembly for Wales,2011-09-15,""
144,Jocelyn Davies,Jocelyn.Davies@assembly.wales,http://twitter.com/parkgirl59,Plaid Cymru,South Wales East,National Assembly for Wales,2011-09-15,""
153,John Griffiths,John.Griffiths@assembly.wales,,Welsh Labour,Newport East,National Assembly for Wales,2011-09-15,""
182,Joyce Watson,Joyce.Watson@assembly.wales,,Welsh Labour,Mid and West Wales,National Assembly for Wales,2011-09-15,""
584,Julie James,Julie.James@assembly.wales,http://twitter.com/JulieJamesAM,Welsh Labour,Swansea West,National Assembly for Wales,2011-09-15,""
245,Julie Morgan,Julie.Morgan@assembly.wales,http://twitter.com/JulieMorganLAB,Welsh Labour,Cardiff North,National Assembly for Wales,2011-09-15,""
292,Keith Davies,Keith.Davies@assembly.wales,http://twitter.com/KeithDaviesAC,Welsh Labour,Llanelli,National Assembly for Wales,2011-09-15,""
267,Ken Skates,Ken.Skates@assembly.wales,http://twitter.com/KenSkatesAM,Welsh Labour,Clwyd South,National Assembly for Wales,2011-09-15,""
184,Kirsty Williams,Kirsty.Williams@assembly.wales,http://twitter.com/kirsty_williams,Welsh Liberal Democrats,Brecon and Radnorshire,National Assembly for Wales,2011-09-15,""
185,Leanne Wood,Leanne.Wood@assembly.wales,http://twitter.com/leannewood,Plaid Cymru,South Wales Central,National Assembly for Wales,2011-09-15,""
582,Leighton Andrews,Leighton.Andrews@assembly.wales,http://twitter.com/leightonandrews,Welsh Labour,Rhondda,National Assembly for Wales,2011-09-15,""
154,Lesley Griffiths,Lesley.Griffiths@assembly.wales,,Welsh Labour,Wrexham,National Assembly for Wales,2011-09-15,""
518,Lindsay Whittle,Lindsay.Whittle@assembly.wales,,Plaid Cymru,South Wales East,National Assembly for Wales,2011-09-15,""
425,Llyr Gruffydd,llyr.gruffydd@assembly.wales,http://twitter.com/LlyrGruffydd,Plaid Cymru,North Wales,National Assembly for Wales,2011-09-15,""
174,Lynne Neagle,Lynne.Neagle@assembly.wales,,Welsh Labour,Torfaen,National Assembly for Wales,2011-09-15,""
253,Mark Drakeford,Mark.Drakeford@assembly.wales,http://twitter.com/MarkDrakeford,Welsh Labour,Cardiff West,National Assembly for Wales,2011-09-15,""
157,Mark Isherwood,Mark.Isherwood@assembly.wales,http://twitter.com/MarkIsherwoodAM/,Welsh Conservative Party,North Wales,National Assembly for Wales,2011-09-15,""
321,Mick Antoniw,Mick.Antoniw@assembly.wales,http://twitter.com/@mickantoniw1,Welsh Labour,Pontypridd,National Assembly for Wales,2011-09-15,""
332,Mike Hedges,Mike.Hedges@assembly.wales,http://twitter.com/MikeHedgesAM,Welsh Labour,Swansea East,National Assembly for Wales,2011-09-15,""
130,Mohammad Asghar,Mohammad.Asghar@assembly.wales,http://twitter.com/mohammadasghar,Welsh Conservative Party,South Wales East,National Assembly for Wales,2011-09-15,""
175,Nick Ramsay,Nicholas.Ramsay@assembly.wales,http://twitter.com/@NickRamsayAM,Welsh Conservative Party,Monmouth,National Assembly for Wales,2011-09-15,""
145,Paul Davies,Paul.Davies@assembly.wales,,Welsh Conservative Party,Preseli Pembrokeshire,National Assembly for Wales,2011-09-15,""
133,Peter Black,Peter.Black@assembly.wales,http://twitter.com/peterblackwales,Welsh Liberal Democrats,South Wales West,National Assembly for Wales,2011-09-15,""
375,Rebecca Evans,Rebecca.Evans@assembly.wales,http://twitter.com/rebeccaevansam,Welsh Labour,Mid and West Wales,National Assembly for Wales,2011-09-15,""
181,Rhodri Glyn Thomas,Rhodri.Thomas@assembly.wales,http://twitter.com/RhodriGlynPlaid,Plaid Cymru,Carmarthen East and Dinefwr,National Assembly for Wales,2011-09-15,""
2717,Rhun ap Iorwerth,rhun.apiorwerth@assembly.wales,http://twitter.com/RhunapIorwerth,Plaid Cymru,Ynys Môn,National Assembly for Wales,2011-09-15,""
303,Russell George,Russell.George@assembly.wales,http://twitter.com/russ_george,Welsh Conservative Party,Montgomeryshire,National Assembly for Wales,2011-09-15,""
170,Sandy Mewies,Sandy.Mewies@assembly.wales,http://twitter.com/SandyMewiesAM,Welsh Labour,Delyn,National Assembly for Wales,2011-09-15,""
383,Simon Thomas,Simon.Thomas@assembly.wales,http://twitter.com/SimonThomasAC,Plaid Cymru,Mid and West Wales,National Assembly for Wales,2011-09-15,""
541,Suzy Davies,Suzy.Davies@assembly.wales,http://twitter.com/suzydaviesam,Welsh Conservative Party,South Wales West,National Assembly for Wales,2011-09-15,""
249,Vaughan Gething,Vaughan.Gething@assembly.wales,http://twitter.com/vaughangething/,Welsh Labour,Cardiff South and Penarth,National Assembly for Wales,2011-09-15,""
151,William Graham,William.Graham@assembly.wales,http://twitter.com/williamgrahamam,Welsh Conservative Party,South Wales East,National Assembly for Wales,2011-09-15,""
